Date,Title,Image
18 جولائی 2022,پنجاب کے ضمنی انتخابات: پاکستان کا سیاسی منظر نامہ کیا ہو گا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/AB12/production/_125949734_mediaitem125949733.jpg
18 جولائی 2022,’دو بھائیوں کی لاشیں ملنے کے بعد تیسرے کو بیرون ملک بھیجا مگر وہاں بھی پراسرار موت نے آ لیا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/11BEC/production/_125948627_whatsappimage2022-07-17at10.16.03pm.jpg
18 جولائی 2022,’بزرگ کی کرامت‘ یا زمین کی ساخت: نوشہرہ کی ’پختہ مسجد‘ جو زمین میں دھنس رہی ہے,https://ichef.bbci.co.uk/news/240/cpsprodpb/63DC/production/_125946552_mediaitem125946260.jpg
18 جولائی 2022,انڈین طیارے کی کراچی میں ہنگامی لینڈنگ، مسافر پاکستانی مہمان نوازی سے متاثر,https://ichef.bbci.co.uk/news/240/cpsprodpb/0176/production/_125947300_mediaitem125947299.jpg
18 جولائی 2022,’عمران خان نواز شریف کا بیانیہ بھی لے گئے اور اب پنجاب کے ووٹر بھی‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/144F0/production/_125948138_mediaitem125948137.jpg
17 جولائی 2022,وسعت اللہ خان کا کالم: شریف عمرانی انقلاب کی رات,https://ichef.bbci.co.uk/news/240/cpsprodpb/14126/production/_125941228_mediaitem125941226.jpg
17 جولائی 2022,وہ زمانہ جب لاہور میں بحری جہاز بنتے اور دریائی تجارت ہوتی تھی,https://ichef.bbci.co.uk/news/240/cpsprodpb/5E28/production/_125940142_khizridarwaza.jpg
17 جولائی 2022,گوگل میپس پر تصاویر ڈالنے والے پاکستانی فوٹوگرافرز,https://ichef.bbci.co.uk/news/240/cpsprodpb/A7FC/production/_125940034_whatsappimage2022-07-17at8.44.44am.jpg
17 جولائی 2022,دیامیر: ہمیں وقت ضائع نہیں کرنا تھا۔۔۔صرف پانچ منٹ کی تاخیر سے بچیوں کی زندگی کو خطرہ تھا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/9725/production/_125939683_0423d639-3227-452d-b211-55bfc15079d2.jpg
17 جولائی 2022,وزیراعلیٰ پنجاب کا انتخاب: ڈپٹی سپیکر کی رولنگ کالعدم، سپریم کورٹ کا پرویز الٰہی سے آج رات ہی حلف لینے کا حکم,https://ichef.bbci.co.uk/news/240/cpsprodpb/36C6/production/_126022041_mediaitem126022040.png
17 جولائی 2022,پنجاب: 20 حلقوں میں وہ ضمنی انتخابات جو ملکی سیاست کے رخ کا تعین کریں گے,https://ichef.bbci.co.uk/news/240/cpsprodpb/12F73/production/_125938677_gettyimages-1241933341-1.jpg
14 جولائی 2022,کرنل لئیق کے چچا زاد بھائی بھی عسکریت پسندوں کے ہاتھوں ہلاک: آئی ایس پی آر,https://ichef.bbci.co.uk/news/240/cpsprodpb/1199D/production/_125939027_ad8fcef4-bb75-4f6b-ab65-aee52caedc06.jpg
16 جولائی 2022,باجوڑ ایجنسی میں خواتین کی سیاحت پر جے یو آئی (ف) کی طرف سے پابندی,https://ichef.bbci.co.uk/news/240/cpsprodpb/15F94/production/_125940009_gettyimages-1200852643.jpg
16 جولائی 2022,محمد حنیف کا کالم: ہمارا 145واں نمبر,https://ichef.bbci.co.uk/news/240/cpsprodpb/5FDF/production/_125934542_mediaitem125934541.jpg
16 جولائی 2022,کیا واقعی پشاور بی آر ٹی کی بسیں 288 اور 144 روپے میں نجی کمپنی کو دی جائیں گی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/07BD/production/_113918910_23aba489-2a50-4752-9b52-7a22289b2372.jpg
16 جولائی 2022,غیر واضح جنسی شناخت: ’میرا جسم لڑکیوں جیسا لیکن احساسات لڑکوں والے تھے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/11123/production/_125932996_screenshot2022-07-15at1.14.08pm.png
15 جولائی 2022,سلمان شہباز: وزیراعظم پاکستان کے بیٹے منی لانڈرنگ کے مقدمے میں اشتہاری قرار,https://ichef.bbci.co.uk/news/240/cpsprodpb/A142/production/_125928214_gettyimages-78083942.jpg
15 جولائی 2022,انٹر سیکس افراد: ہزاروں لوگوں نے اپنی جنس تبدیل کروائی,https://ichef.bbci.co.uk/news/240/cpsprodpb/19C0/production/_125929560_p0cm4xd2.jpg
14 جولائی 2022,بلال کاکا کے قتل کے بعد ہنگامے: ’لسانی رنگ دینے والوں کے لیے مکمل عدم برداشت ہے‘ شرجیل میمن,https://ichef.bbci.co.uk/news/240/cpsprodpb/4F4E/production/_125920302_whatsappimage2022-07-15at1.42.05pm.jpg
16 جولائی 2022,غیر واضح جنسی شناخت: ’میرا جسم لڑکیوں جیسا لیکن احساسات لڑکوں والے تھے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/11123/production/_125932996_screenshot2022-07-15at1.14.08pm.png
15 جولائی 2022,سلمان شہباز: وزیراعظم پاکستان کے بیٹے منی لانڈرنگ کے مقدمے میں اشتہاری قرار,https://ichef.bbci.co.uk/news/240/cpsprodpb/A142/production/_125928214_gettyimages-78083942.jpg
15 جولائی 2022,انٹر سیکس افراد: ہزاروں لوگوں نے اپنی جنس تبدیل کروائی,https://ichef.bbci.co.uk/news/240/cpsprodpb/19C0/production/_125929560_p0cm4xd2.jpg
14 جولائی 2022,بلال کاکا کے قتل کے بعد ہنگامے: ’لسانی رنگ دینے والوں کے لیے مکمل عدم برداشت ہے‘ شرجیل میمن,https://ichef.bbci.co.uk/news/240/cpsprodpb/4F4E/production/_125920302_whatsappimage2022-07-15at1.42.05pm.jpg
15 جولائی 2022,کیا پیٹرولیم مصنوعات کی عالمی قیمتوں میں کمی پر مکمل ریلیف عوام کو منتقل کیا گیا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/D248/production/_125923835_whatsappimage2022-07-15at3.20.06pm.jpg
15 جولائی 2022,’شروع میں تھوڑی الجھن تھی کہ گھر میں بھی بیگم اور کام پر بھی بیگم کا ساتھ‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/3D4A/production/_125909651_mediaitem125906679.jpg
15 جولائی 2022,پنجاب کے ضمنی انتخابات: کیا مذہبی جماعتیں ’تیسری قوت‘ بن کر نتائج پر اثر انداز ہو سکتی ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/17A71/production/_125918869_mediaitem125918868.jpg
15 جولائی 2022,بات سرحد پار: آم کی باتوں سے دل کی باتوں تک، بی بی سی کی خصوصی پوڈ کاسٹ کیسے بنی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/357B/production/_125919631_xoom.jpg
15 جولائی 2022,’پیٹرول کی قیمت میں کمی کو ریلیف کہیں یا ضمنی الیکشن سے قبل سیاسی فیصلہ‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/DCAB/production/_125919465_mediaitem125919391.jpg
14 جولائی 2022,’انڈیا سے خفیہ معلومات پاکستان پہنچائیں‘: پاکستانی صحافی نصرت مرزا کے دعوے پر انڈیا میں ہنگامہ,https://ichef.bbci.co.uk/news/240/cpsprodpb/3729/production/_125912141_ae08da79-034b-434e-8ed4-cf4562754b4e.jpg
14 جولائی 2022,ڈپٹی سپیکر کی رولنگ کے خلاف سپریم کورٹ کا فیصلہ: اضافی نوٹ کی بنیاد پر کیا آرٹیکل چھ کی کارروائی ممکن ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/12DAF/production/_125913277_mediaitem125911215.jpg
14 جولائی 2022,کراچی: شوہر نے مبینہ طور پر بیوی کو قتل کرنے کے بعد جسم کے ٹکڑے دیگ میں ڈال کر اُبال دیے,https://ichef.bbci.co.uk/news/240/cpsprodpb/B02D/production/_125910154_mediaitem125910151.jpg
11 جولائی 2022,پاکستان اور آئی ایم ایف کے درمیان معاہدہ: پاکستان کی معیشت میں عالمی مالیاتی فنڈ کا کردار کیا رہا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/039F/production/_122572900_gettyimages-1140465320-1.jpg
14 جولائی 2022,محمد علی جناح کی جائے پیدائش: وزیر مینشن، علی منزل یا جھرک؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/153E2/production/_125901078_jinnah4.jpg
14 جولائی 2022,پنجاب کے ضمنی انتخابات مستقبل کی سیاست پر کس طرح اثر انداز ہوں گے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/17476/production/_125905359_gettyimages-1241238840.jpg
14 جولائی 2022,بات سرحد پار: اردو اور ہندی میں بی بی سی کی نئی آڈیو سیریز,https://ichef.bbci.co.uk/news/240/cpsprodpb/CC91/production/_125896325_batsarhadpar.jpg
14 جولائی 2022,ڈپٹی سپیکر کی رولنگ: عدالتیں ٹھوس شواہد کی بنیاد پر فیصلے کرتی ہیں، قیاس آرائیوں پر نہیں، سپریم کورٹ,https://ichef.bbci.co.uk/news/240/cpsprodpb/4A8C/production/_124148091_whatsappimage2022-04-07at4.02.57pm.jpg
29 جون 2022,دعا زہرہ کیس: ’زبانی بیان قابل قبول نہیں، نکاح کے وقت شناختی دستاویزات کی چھان بین ضروری‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/8DA2/production/_125685263_e97da53f-4a5a-4e36-9c1f-b5ca4b452696.jpg
12 جولائی 2022,اسلام آباد: پیزا ڈلیوری بوائے کے ساتھ مبینہ ’گینگ ریپ‘ کرنے والے دو ملزمان گرفتار,https://ichef.bbci.co.uk/news/240/cpsprodpb/8284/production/_108921433_mediaitem108921039.jpg
13 جولائی 2022,مریم نواز کووڈ سے متاثر ہو گئیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/922D/production/_123212473_mediaitem123210374.jpg
13 جولائی 2022,’فوج کے پاس کاروبار کرنے کا اختیار نہیں،‘ اسلام آباد ہائی کورٹ,https://ichef.bbci.co.uk/news/240/cpsprodpb/13069/production/_125892977_gettyimages-78124480.jpg
13 جولائی 2022,’ایسا لگا جیسے یہ راولپنڈی کینٹ کا علاقہ نہیں بلکہ کوئی ندی یا دریا ہے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/FD1E/production/_125889746_mediaitem125889745.jpg
13 جولائی 2022,پنجاب میں ضمنی انتخابات: نون لیگ نے اپنے کارکنوں کے بجائے ’منحرف اراکین‘ کو ترجیح کیوں دی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/130EA/production/_125885087_gettyimages-454140186.jpg
13 جولائی 2022,لاہور میں ’کھانا چرانے پر‘ قتل ہونے والے کمسن گھریلو ملازم کو بچایا کیوں نہ جا سکا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/B30E/production/_125883854_gettyimages-1213830207.jpg
11 جولائی 2022,کیا ماؤنٹ ایورسٹ ہمیشہ دنیا کی بلند ترین چوٹی رہے گی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/DFC7/production/_124178275_mediaitem124178274.jpg
11 جولائی 2022,`آپ کراچی میں ہیں تو گھر سے باہر نہ جائیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1407E/production/_125864028_gettyimages-1241798279.jpg
11 جولائی 2022,تھر کی 13 سالہ افشین جنھیں انڈین ڈاکٹر نے نئی زندگی دی,https://ichef.bbci.co.uk/news/240/cpsprodpb/67BB/production/_125855562_mediaitem125855561.jpg
10 جولائی 2022,فیصل آباد: عیدالاضحی پر جانوروں کی قربانی پر احمدی برادری کے تین افراد گرفتار,https://ichef.bbci.co.uk/news/240/cpsprodpb/126B/production/_125851740_gettyimages-1271684803.jpg
10 جولائی 2022,وسعت اللہ خان کا کالم بات سے بات: جس لمحے رعب ختم سب ختم,https://ichef.bbci.co.uk/news/240/cpsprodpb/568D/production/_114075122_72a76d0e-5da5-43d9-8285-73e677b4f358.jpg
10 جولائی 2022,نائجیریا میں اغوا ہونے والے پاکستانی ڈاکٹر کی رہائی: ’بہت دنوں بعد گھر میں کوئی مسکرایا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/77F1/production/_125850703_mediaitem125850702.jpg
10 جولائی 2022,جب فیض احمد فیض اپنی بیٹی کی فرمائش کے باوجود دلیپ کمار سے آٹوگراف نہ لے سکے,https://ichef.bbci.co.uk/news/240/cpsprodpb/111C4/production/_125848007_fa-fp-1951-001a.jpg
9 جولائی 2022,’اگر لوگوں اور املاک کو نقصان پہنچتا تو کہاں سے پورا کرتا اس لیے جان کو خطرے میں ڈالا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/7B24/production/_125842513_b87f895f-e03a-439e-9c1f-e6033713b03c.jpg
9 جولائی 2022,ابصار عالم کیس میں مبینہ حملہ آور گرفتار، مگر ماسٹر مائنڈ کون ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/6422/production/_125843652_ac94788e-86a4-437b-a82f-ad28dfe119e6.jpg
9 جولائی 2022,براڈ پیک پر لاپتہ ہونے والے شریف سدپارہ: ’بھائی کو جھوٹی تسلی دے کر کیمپ تھری سے نیچے لائے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/3FC4/production/_125842361_9c73bd76-fcfd-445b-9758-44749f5f8587.jpg
9 جولائی 2022,جب بات ریاستی اداروں کی آئے تو صحافیوں کو ’ہاتھ ہولا‘ رکھنے کا کیوں کہا جاتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/3146/production/_125841621_final.jpg
9 جولائی 2022,’لاہور کا سلطان‘: وہ ٹھیکے دار جنھوں نے ’چھوٹی اینٹ کی ہوس‘ میں مساجد تک منہدم کیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/E492/production/_125841585_2.jpg
9 جولائی 2022,پاکستان میں تیزی سے پگھلتے گلیشیئرز خطرناک سیلابی ریلوں میں کیوں بدل رہے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/4D8A/production/_114205891_whatsappimage2020-09-02at2.38.38am.jpg
8 جولائی 2022,اینکر عمران ریاض کو بار بار ایک جگہ سے دوسری جگہ کیوں منتقل کیا جا رہا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/45B3/production/_125834871_7e34a950-96bd-4b79-8cdd-ae7fc43eed59.jpg
8 جولائی 2022,’تمہیں شوہر کی کیا ضرورت ہے؟‘ پاکستانی عدالتوں میں خواتین کی ہراسانی,https://ichef.bbci.co.uk/news/240/cpsprodpb/9D9C/production/_107484304_tv038474486.jpg
8 جولائی 2022,وہ ’معجزہ‘ جس نے ’قاتل پہاڑ‘ پر پاکستانی کوہ پیماؤں کی جان بچائی,https://ichef.bbci.co.uk/news/240/cpsprodpb/2458/production/_125840390_96b3c80f-4170-4426-93fe-bd3d125bed4c.jpg
6 جولائی 2022,سنگین غداری کا مقدمہ:اٹک، چکوال کے بعد عمران ریاض خان لاہور پولیس کی تحویل میں,https://ichef.bbci.co.uk/news/240/cpsprodpb/3568/production/_125827631_imran3.png
8 جولائی 2022,پاکستان میں بجلی کے ساتھ موبائل فون سگنل اور انٹرنیٹ بھی کیوں غائب ہو جاتے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/12C63/production/_125799867_mediaitem125787622.jpg
8 جولائی 2022,کیا نواز شریف اور عمران خان کی تنقید نے فوج کی ’سیاسی صلاحیت‘ کو کمزور کر دیا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/E972/production/_125826795_3a5d3c38-0152-4e65-8549-8b566646c508.jpg
8 جولائی 2022,بکری کا بچہ سمبا جو سوشل میڈیا سٹار بن گیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/6FF6/production/_125826682_01bf1b99-ebfc-4cbc-9564-b08a1fb5128f.jpg
8 جولائی 2022,خاتون شوہر کے ’اندھے قتل‘ کے الزام میں گرفتار: ’بھابھی نے مقدمہ واپس لینے کا کہا تو سب حیران رہ گئے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1808A/production/_125824489_mediaitem125824487.jpg
8 جولائی 2022,کوئلے کی کان میں مزدوروں کی ہلاکت: ’کئی گھنٹوں بعد مشینیں منگوائی گئیں۔۔۔ نکاسی کے بعد لاشیں نکلیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/769A/production/_125826303_gettyimages-1241751379.jpg
7 جولائی 2022,’میرے شوہر کو میری برہنہ ویڈیوز دکھائی گئیں‘: جاوید اقبال کو لاپتہ افراد کمیشن سے ہٹانے کی سفارش,https://ichef.bbci.co.uk/news/240/cpsprodpb/69A2/production/_125824072_mediaitem125822436.jpg
5 جولائی 2022,نانگا پربت سر کرنے والے کوہ پیما شہروز کاشف کو بحفاظت ریسکیو کر لیا گیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/16384/production/_125821019_mediaitem125820769.jpg
8 جولائی 2022,خاتون شوہر کے ’اندھے قتل‘ کے الزام میں گرفتار: ’بھابھی نے مقدمہ واپس لینے کا کہا تو سب حیران رہ گئے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1808A/production/_125824489_mediaitem125824487.jpg
8 جولائی 2022,کوئلے کی کان میں مزدوروں کی ہلاکت: ’کئی گھنٹوں بعد مشینیں منگوائی گئیں۔۔۔ نکاسی کے بعد لاشیں نکلیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/769A/production/_125826303_gettyimages-1241751379.jpg
7 جولائی 2022,’میرے شوہر کو میری برہنہ ویڈیوز دکھائی گئیں‘: جاوید اقبال کو لاپتہ افراد کمیشن سے ہٹانے کی سفارش,https://ichef.bbci.co.uk/news/240/cpsprodpb/69A2/production/_125824072_mediaitem125822436.jpg
5 جولائی 2022,نانگا پربت سر کرنے والے کوہ پیما شہروز کاشف کو بحفاظت ریسکیو کر لیا گیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/16384/production/_125821019_mediaitem125820769.jpg
7 جولائی 2022,ہم کسی سے کم نہیں۔۔۔ خواتین گاڑی ہی نہیں بلکہ بھاری بھرکم طیاروں کے بھی ٹائر بدل لیتی ہیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/3BD9/production/_125812351_befunky-project.jpg
7 جولائی 2022,سندھ کا گاؤں جہاں ہرنوں کی باقاعدہ تدفین ہی نہیں بلکہ دعا کے لیے تعزیتی کیمپ بھی لگا,https://ichef.bbci.co.uk/news/240/cpsprodpb/6B81/production/_125812572_299792f5-e9fc-4235-9285-ff77d8f43b81.jpg
5 جولائی 2022,بلوچستان میں بارش اور سیلابی ریلوں سے تین روز میں 33 ہلاکتیں، متعدد مکانات متاثر,https://ichef.bbci.co.uk/news/240/cpsprodpb/0852/production/_125803120_rain.jpg
6 جولائی 2022,سو یونٹ خرچ کرنے پر مفت بجلی: پنجاب حکومت کا پروگرام صرف سیاسی چال یا حقیقی فائدہ؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/8EBA/production/_125783563_gettyimages-95820233.jpg
6 جولائی 2022,محمد حنیف کا کالم: جنرل باجوہ کا ڈنڈا اور ففتھ جنریشن وارفیئر کا انجام,https://ichef.bbci.co.uk/news/240/cpsprodpb/198A/production/_125783560_gettyimages-1132141475.jpg
6 جولائی 2022,انڈین مسافر طیارہ کراچی میں: ’امید ہے مسافروں کی انڈین ٹیم جیسی مہمان نوازی ہوئی ہو گی‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/12E4D/production/_125798377_fw44tntx0aa6yoc.jpg
5 جولائی 2022,تحریک طالبان پاکستان سے جاری مذاکرات کی نگرانی خصوصی پارلیمانی کمیٹی کرے گی,https://ichef.bbci.co.uk/news/240/cpsprodpb/600D/production/_120598542_mediaitem120598541.jpg
5 جولائی 2022,بابر غوری کی گرفتاری ’الطاف حسین کی تقریر کے دوران تالیاں بجانے‘ کے الزام میں کی گئی,https://ichef.bbci.co.uk/news/240/cpsprodpb/0738/production/_125784810_gettyimages-80082337.jpg
5 جولائی 2022,کوئٹہ سیلاب: ’ایسا لگا جیسے دیواریں اور مکان پگھل گئے ہوں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/5C74/production/_125786632_p0cjzwbs.jpg
5 جولائی 2022,حُسینی پُل عبور کرنے کی کوشش میں طالبِ علم ہلاک: ’نہیں معلوم تھا وہ اپنی موت کی طرف جا رہا ہے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/74AC/production/_125786892_mediaitem125785707.jpg
5 جولائی 2022,پاکستان میں فون ٹیپ کیسے کیا جاتا ہے اور اس سے کیسے بچا جا سکتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/9F36/production/_125785704_mediaitem125784245.jpg
5 جولائی 2022,کوئٹہ: سیلابی پانی میں بہتے جانور,https://ichef.bbci.co.uk/news/240/cpsprodpb/24C0/production/_125780490_p0cjxvmj.jpg
5 جولائی 2022,بلوچستان کی خاتون ایس ایچ او: ’لوگ مجھے ایسے گھورتے جیسے کھا جائیں گے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/86B4/production/_125748443_whatsappimage2022-07-04at12.44.14pm.jpg
5 جولائی 2022,کیا چین، سعودی عرب اور ترکی، انڈیا کے زیر انتظام کشمیر میں جی 20 سربراہی اجلاس پر اعتراض کر سکتے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/14E22/production/_125783558_d1a60f55-2815-4aaf-bf43-46bec716a575.jpg
5 جولائی 2022,عاصمہ شیرازی کا کالم: سازشوں میں بُنی سیاست!,https://ichef.bbci.co.uk/news/240/cpsprodpb/185A1/production/_125754799_gettyimages-1241403917.jpg
5 جولائی 2022,گاڑیوں کا اتوار بازار جو ’سستی گاڑی‘ کا خواب پورا کر رہا ہے,https://ichef.bbci.co.uk/news/240/cpsprodpb/15D8C/production/_125748498_9390a6c1-58be-42f3-b8fc-8e22c3ba44c8.jpg
5 جولائی 2022,ڈرامہ سنگ ماہ: ’جب عورت گالی میں شامل ہے تو فیصلوں میں کیوں نہیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/5BD4/production/_125780532_mediaitem125780531.jpg
5 جولائی 2022,’پہلے ماہ نور کی چپل ملی پھر اس کی لاش‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/2074/production/_125780380_5f1ecd8d-a934-48ce-aabe-5ac0498c28c4.jpg
4 جولائی 2022,پیٹرول اور ڈیزل کی قیمتوں میں کمی متوقع,https://ichef.bbci.co.uk/news/240/cpsprodpb/5C60/production/_125884632_mediaitem125884631.jpg
4 جولائی 2022,گلگت بلتستان میں سیاح کیوں پھنسے ہوئے ہیں اور احتجاج کے باعث کون سے راستے بند ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/1229A/production/_125749347_mediaitem125749256.jpg
4 جولائی 2022,عمر کے تعین کے بعد اب دعا زہرہ کی شادی کی قانونی حیثیت کیا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/A464/production/_125748024_938f8474-e56f-4e60-8630-379e964ba05a.jpg
4 جولائی 2022,’جبری گمشدگیوں میں فوج کا کوئی اہلکار ملوث ہے تو اس کے خلاف کورٹ مارشل کی کارروائی ہونی چاہیے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/C250/production/_125744794_mediaitem125744651.jpg
4 جولائی 2022,عیدِ قرباں کے لیے جانور موجود مگر بیوپاری اور گاہک دونوں ہی بیماری سے پریشان,https://ichef.bbci.co.uk/news/240/cpsprodpb/A932/production/_125741334_3ac31fa2-8e58-4833-8a27-a39a6cffb939.jpg
4 جولائی 2022,پاکستان میں عام افراد کیسے ڈیجیٹل قرضوں کے پھندے میں پھنستے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/1002B/production/_125797556_gettyimages-954859648.jpg
3 جولائی 2022,وسعت اللہ خان کا کالم بات سے بات: میں کسی سے نہیں ڈرتا ورتا۔۔۔,https://ichef.bbci.co.uk/news/240/cpsprodpb/115F5/production/_114075117_72a76d0e-5da5-43d9-8285-73e677b4f358.jpg
3 جولائی 2022,بس حادثے میں 20 ہلاکتیں: مرنے والے زیادہ تر طالب علم اور مزودر جو عید منانے جا رہے تھے,https://ichef.bbci.co.uk/news/240/cpsprodpb/4E05/production/_125737991_374a4f34-4619-4b1d-88ba-78a6a84e63c3.jpg
3 جولائی 2022,بشریٰ بی بی کی مبینہ آڈیو کا معاملہ: کوئی آڈیو اصلی ہے یا جعلی، یہ کیسے معلوم کیا جائے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/11669/production/_125737217_mediaitem125737214.jpg
2 جولائی 2022,'وائی فائی کے مبینہ توہین آمیز نام کا سکرین شاٹ مارکیٹ میں واٹس ایپ سے پھیلا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/110A0/production/_125729796_mediaitem125728758.jpg
2 جولائی 2022,ایاز امیر پر حملہ: ’کھڑکی میں سے مکے مارے گئے، پھر کھینچ کر باہر گرا دیا گیا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/132EC/production/_125727587_e3ad3631-b624-4d04-b9ee-41be5d97f468.jpg
1 جولائی 2022,پاکستان میں پیٹرولیم مصنوعات کی قیمت میں ایک اور اضافہ، یہ سلسلہ کہاں جا کر تھمے گا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/DF36/production/_125724175_gettyimages-1199678031.jpg
1 جولائی 2022,کراچی کا ایسا جوڑا جنھوں نے صرف پیار ہی نہیں بلکہ گردہ تک شیئر کیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/18650/production/_125702999_whatsappimage2022-06-29at2.16.22pm.jpg
1 جولائی 2022,گاڑیوں کی خرید و فروخت پر اون منی کی بلیک مارکیٹ جس میں ’کمپنی، ڈیلر اور گھوسٹ سرمایہ کار سب شامل‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/143A3/production/_125715828_gettyimages-1088255050.jpg
1 جولائی 2022,مون سون پاکستان میں داخل: معمول سے زیادہ بارشیں کیوں متوقع ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/CE73/production/_125715825_gettyimages-74633786.jpg
30 جون 2022,لاہور ہائی کورٹ کے فیصلے کے بعد پنجاب کا وزیر اعلیٰ کون ہو گا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/16AE5/production/_125710929_befunky-collage-2.jpg
29 جون 2022,ڈکیتی کی شکار برطانیہ پلٹ خاتون کا بھائی سمیت ملزمان کی شناخت سے انکار، عدالت کا رہائی کا حکم,https://ichef.bbci.co.uk/news/240/cpsprodpb/138A9/production/_125714008_mediaitem125689131.jpg
30 جون 2022,جبری گمشدگی کے شکار حفیظ بلوچ رہا: ’آخر میرے ساتھ ایسا کیوں ہوا؟‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/BB27/production/_125711974_8ecddcdd-3306-4d1a-a29e-aa056006c7b7.jpg
30 جون 2022,بلال ثابت گینگ: جس کی دہشت سے پولیس اہلکار تبادلے میں ہی عافیت سمجھتے تھے,https://ichef.bbci.co.uk/news/240/cpsprodpb/87E4/production/_125688743_gettyimages-1327236892.jpg
30 جون 2022,کراچی میں لوڈشیڈنگ : ’اگر کوئی ادائیگی نہیں کر رہا ہے تو ہم اس کو بجلی کیوں دیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/17907/production/_125691569_gettyimages-101617910.jpg
30 جون 2022,سدھو موسے والا کی تصویر پی ٹی آئی امیدوار کے پوسٹرز پر کیسے پہنچی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/E3E3/production/_125693385_mediaitem125693382.jpg
30 جون 2022,وہ سڑک جس کی وجہ سے انڈیا پاکستان کے درمیان 65 کی جنگ چھڑی,https://ichef.bbci.co.uk/news/240/cpsprodpb/15F8F/production/_125699998_mediaitem125699997.jpg
29 جون 2022,پاکستان میں رِیوینج پورن کے بڑھتے ہوئے واقعات: ان سے بچا کیسے جائے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/A8D3/production/_125691234_dfcfcc49-80c6-4230-8014-1d663def4e22.jpg
